YEAR,DOY,T2M,WS2M,RH2M,PRECTOTCORR
2024,37,22.71,5.47,85.63,18.61
2024,38,21.54,5.46,74.19,0.52
2024,39,21.91,4.26,65.95,0.21
2024,40,22.07,4.47,80.15,0.52
2024,41,22.38,5.24,74.01,1.36
2024,42,22.35,3.14,68.37,0.26
2024,43,23.76,2.97,78.35,0.49
2024,44,24.92,3.49,77.38,5.75
2024,45,23.53,3.7,76.73,4.43
2024,46,21.69,2.99,75.66,2.11
2024,47,23.9,2.55,85.19,2.89
2024,48,24.59,1.94,83.83,3.6
2024,49,24.31,1.47,85.0,2.89
2024,50,22.4,2.68,91.63,9.17
2024,51,22.17,2.71,83.73,7.21
2024,52,22.86,2.08,83.52,6.45
2024,53,24.68,1.5,79.54,0.14
2024,54,26.51,2.68,71.31,4.76
2024,55,21.44,4.95,78.22,4.13
2024,56,22.65,2.26,72.18,0.08
2024,57,23.03,3.82,78.98,0.24
2024,58,22.93,3.08,73.89,0.75
2024,59,24.51,3.59,81.39,0.47
2024,60,27.8,2.17,75.14,0.29
2024,61,25.53,1.88,84.05,1.51
2024,62,23.51,3.64,85.14,2.31
2024,63,24.28,2.6,69.55,0.22
2024,64,21.27,4.9,66.16,0.29
2024,65,21.84,2.82,63.02,0.07
2024,66,23.85,3.37,71.89,0.0
2024,67,24.19,2.7,81.06,0.6
2024,68,25.14,2.37,73.55,0.09
2024,69,24.81,3.07,74.65,0.02
2024,70,24.72,3.35,72.11,0.0
2024,71,24.46,3.25,66.62,0.0
2024,72,24.46,2.38,67.18,0.0
2024,73,24.17,2.03,71.34,0.01
2024,74,24.02,3.92,76.87,4.29
2024,75,21.66,5.05,68.22,1.61
