YEAR,DOY,T2M,WS2M,RH2M,PRECTOTCORR
2023,324,-2.19,0.75,98.65,7.74
2023,325,-0.45,0.55,99.19,10.39
2023,326,-4.99,0.5,99.79,0.99
2023,327,-4.65,0.28,99.15,0.13
2023,328,-3.14,0.58,99.45,0.09
2023,329,-3.03,0.63,99.58,0.28
2023,330,-2.57,0.41,95.63,0.08
2023,331,-2.77,0.3,99.17,0.41
2023,332,-3.29,0.42,99.93,1.45
2023,333,-5.46,0.42,99.72,0.26
2023,334,-6.71,0.49,99.86,3.22
2023,335,-5.49,0.52,99.69,10.98
2023,336,-3.45,0.43,99.7,8.42
2023,337,-1.6,0.93,99.14,16.72
2023,338,-1.02,0.78,99.14,14.09
2023,339,0.03,1.04,99.05,15.24
2023,340,-4.63,0.62,99.6,2.73
2023,341,-9.78,0.51,99.68,1.22
2023,342,-7.88,0.51,99.98,1.19
2023,343,-5.3,0.78,99.24,15.68
2023,344,-3.99,0.57,99.07,1.62
2023,345,-10.34,0.95,79.11,0.09
2023,346,-4.77,0.95,89.38,0.56
2023,347,-3.38,1.01,99.11,10.61
2023,348,-10.12,1.06,93.48,0.09
2023,349,-4.45,0.55,99.14,7.9
2023,350,-7.34,0.61,98.46,0.6
2023,351,-4.53,0.58,95.5,1.0
2023,352,-3.3,0.49,99.49,7.69
2023,353,-1.45,0.38,98.55,10.98
2023,354,-1.4,0.65,99.54,3.57
2023,355,-0.46,1.14,98.95,22.76
2023,356,-4.22,1.01,99.27,7.2
2023,357,-6.58,0.49,99.05,0.64
2023,358,-5.82,0.57,96.49,1.65
2023,359,-1.73,1.34,98.48,11.03
2023,360,-3.19,1.08,98.76,9.59
2023,361,-4.2,0.77,99.58,5.93
2023,362,-0.43,0.7,98.93,6.1
2023,363,0.06,0.69,98.76,3.73
2023,364,-0.3,0.83,99.1,5.63
2023,365,-4.65,0.51,98.79,1.44
2024,1,-4.26,0.36,99.84,4.23
2024,2,-7.41,0.67,99.29,0.07
2024,3,-5.36,0.51,99.2,2.37
2024,4,-3.36,0.84,99.47,9.61
2024,5,-3.75,0.95,98.93,11.09
2024,6,-9.85,0.81,99.54,0.95
2024,7,-13.43,0.73,98.18,0.57
2024,8,-8.7,0.67,98.4,6.71
2024,9,-12.98,0.69,98.91,2.68
2024,10,-23.54,0.91,99.58,0.19
2024,11,-32.54,1.5,99.55,0.09
2024,12,-32.89,1.08,96.18,0.0
2024,13,-24.64,1.04,76.79,0.01
2024,14,-24.95,0.89,99.5,0.01
2024,15,-11.05,0.65,85.12,0.37
2024,16,-12.55,0.99,97.94,3.41
2024,17,-19.17,1.86,99.24,0.14
2024,18,-19.39,2.1,99.23,0.12
2024,19,-13.91,1.21,99.94,6.66
2024,20,-4.01,0.5,99.0,4.15
2024,21,-7.02,0.67,99.81,1.66
2024,22,-6.84,0.41,99.9,2.08
2024,23,-1.54,0.54,99.25,4.27
2024,24,-3.71,0.56,99.35,3.95
2024,25,-1.56,0.65,99.48,4.52
2024,26,0.02,0.75,99.04,10.78
2024,27,0.11,0.72,99.16,17.08
2024,28,0.24,0.67,99.27,5.7
2024,29,0.36,0.96,98.61,15.89
2024,30,-0.71,1.06,98.85,6.96
2024,31,0.03,0.57,98.5,7.64
2024,32,-0.02,0.51,98.82,2.13
2024,33,-3.46,0.74,96.98,3.55
2024,34,-13.99,0.69,98.57,0.05
2024,35,-13.0,0.89,92.86,0.17
2024,36,-11.96,0.6,97.05,0.05
2024,37,-8.91,0.63,99.54,1.14
2024,38,-7.48,0.62,97.05,0.41
2024,39,-9.63,0.4,98.09,0.09
2024,40,-9.04,0.6,98.88,3.93
2024,41,-3.29,0.79,98.8,4.99
2024,42,-6.51,0.61,96.54,0.96
2024,43,-7.79,0.74,77.36,0.04
2024,44,-11.01,0.75,97.94,0.07
2024,45,-12.59,1.0,99.07,0.16
2024,46,-12.58,1.07,98.61,0.12
2024,47,-12.23,0.77,98.2,0.0
2024,48,-5.32,0.57,92.18,0.43
2024,49,-1.89,0.48,94.4,0.29
2024,50,-4.07,0.63,99.07,0.19
2024,51,-2.98,0.61,96.78,0.22
2024,52,-4.9,0.73,97.28,0.13
2024,53,-3.52,0.98,96.75,0.31
2024,54,-3.63,1.41,98.97,4.31
2024,55,-3.26,0.92,99.36,6.25
2024,56,-5.82,1.17,99.16,6.51
2024,57,-16.07,0.66,98.61,1.05
2024,58,-14.97,0.83,99.74,6.84
2024,59,-7.53,0.44,98.52,2.91
2024,60,-9.51,0.61,99.02,3.71
2024,61,-13.83,1.2,99.72,0.75
2024,62,-18.92,1.38,99.44,0.21
2024,63,-19.48,1.24,99.24,0.34
2024,64,-18.4,0.92,99.22,0.05
2024,65,-16.32,0.71,97.16,0.1
2024,66,-13.17,0.7,99.6,1.19
2024,67,-5.25,1.09,99.28,6.36
2024,68,-2.79,0.79,98.54,14.1
2024,69,-3.82,0.53,98.56,5.92
2024,70,-4.17,0.7,99.01,6.43
2024,71,-6.51,0.78,99.33,3.03
2024,72,-3.52,0.63,99.04,4.92
2024,73,-3.96,0.82,99.37,3.25
2024,74,-0.73,0.88,99.33,2.64
2024,75,-0.32,0.45,94.85,0.21
